resource_level,time,P,H,temperature
high nutrient supply,0.7000000000000001,1069192.519056406,9.824282791440094,14.0
high nutrient supply,0.8,1191282.6009336032,9.817130474240729,14.0
high nutrient supply,0.9,1327110.0991956901,9.81396372289302,14.0
high nutrient supply,1.0,1478171.4965839027,9.814592214259664,14.0
high nutrient supply,1.1,1646114.4797503399,9.818821829574055,14.0
high nutrient supply,1.2000000000000002,1832750.375717256,9.826456956859314,14.0
high nutrient supply,1.3,2040066.8984466495,9.837302600911654,14.0
high nutrient supply,1.4000000000000001,2270241.0255834833,9.851166271831158,14.0
high nutrient supply,1.5,2525651.727291921,9.867859620298493,14.0
high nutrient supply,1.6,2808892.2223601276,9.887199816855029,14.0
high nutrient supply,1.7000000000000002,3122781.3260895796,9.909010672734583,14.0
high nutrient supply,1.8,3470373.357044437,9.933123513799835,14.0
high nutrient supply,1.9000000000000001,3854965.9462213595,9.959377824007841,14.0
high nutrient supply,2.0,4280104.962428268,9.987621679701377,14.0
high nutrient supply,2.1,4749585.611818875,10.017711999005018,14.0
high nutrient supply,2.2,5267448.622266606,10.04951463153146,14.0
high nutrient supply,2.3000000000000003,5837970.260970778,10.082904313603105,14.0
high nutrient supply,2.4000000000000004,6465644.795905225,10.117764512929917,14.0
high nutrient supply,2.5,7155157.87498391,10.153987185187924,14.0
high nutrient supply,2.6,7911349.2103776075,10.19147246271549,14.0
high nutrient supply,2.7,8739162.933831975,10.230128293116511,14.0
high nutrient supply,2.8000000000000003,9643584.04593525,10.269870043227476,14.0
high nutrient supply,2.9000000000000004,10629559.609903386,10.310620081149402,14.0
high nutrient supply,3.0,11701903.490102991,10.352307348465793,14.0
high nutrient supply,3.1,12865184.389523081,10.394866928937542,14.0
high nutrient supply,3.2,14123597.028998356,10.43823962378288,14.0
high nutrient supply,3.3000000000000003,15480817.911583902,10.482371536582626,14.0
high nutrient supply,3.4000000000000004,16939847.867914163,10.527213673069044,14.0
high nutrient supply,3.5,18502845.178610187,10.572721558423625,14.0
high nutrient supply,3.6,20170954.517980717,10.618854874056824,14.0
high nutrient supply,3.7,21944138.53175237,10.665577115167782,14.0
high nutrient supply,3.8000000000000003,23821020.378177818,10.712855269611046,14.0
high nutrient supply,3.9000000000000004,25798746.583263617,10.76065951824623,14.0
high nutrient supply,4.0,27872880.416060932,10.808962956419817,14.0
high nutrient supply,4.1000000000000005,30037335.87704778,10.857741336080501,14.0
high nutrient supply,4.2,32284361.576819003,10.906972827702951,14.0
high nutrient supply,4.3,34604581.950007305,10.956637801148966,14.0
high nutrient supply,4.4,36987100.49236099,11.006718624423824,14.0
high nutrient supply,4.5,39419666.11302839,11.057199479278164,14.0
high nutrient supply,4.6000000000000005,41888899.51855234,11.108066192560731,14.0
high nutrient supply,4.7,44380572.20265448,11.159306082237837,14.0
high nutrient supply,4.800000000000001,46879926.5533408,11.21090781701431,14.0
high nutrient supply,4.9,49372022.17839785,11.262861288524396,14.0
high nutrient supply,5.0,51842091.42402424,11.315157495102646,14.0
high nutrient supply,5.1000000000000005,54275886.20562147,11.367788436200529,14.0
high nutrient supply,5.2,56659999.0665196,11.420747016557728,14.0
high nutrient supply,5.300000000000001,58982143.517107144,11.474026959305192,14.0
high nutrient supply,5.4,61231382.03656793,11.527622727221514,14.0
high nutrient supply,5.5,63398294.18913004,11.581529451428223,14.0
high nutrient supply,5.6000000000000005,65475081.65616417,11.63574286685789,14.0
high nutrient supply,5.7,67455611.16046491,11.690259253883497,14.0
high nutrient supply,5.800000000000001,69335399.8760776,11.745075385545782,14.0
high nutrient supply,5.9,71111550.71176048,11.800188479862053,14.0
high nutrient supply,6.0,72782646.69718522,11.855596156743704,14.0
high nutrient supply,6.1000000000000005,74348614.58456738,11.911296399090437,14.0
high nutrient supply,6.2,75810567.80344371,11.967287517667105,14.0
high nutrient supply,6.300000000000001,77170638.24002773,12.023568119404286,14.0
high nutrient supply,6.4,78431805.15479356,12.080137078796001,14.0
high nutrient supply,6.5,79597728.10366224,12.136993512097828,14.0
high nutrient supply,6.6000000000000005,80672589.1685537,12.194136754056036,14.0
high nutrient supply,6.7,81660948.27562763,12.25156633692338,14.0
high nutrient supply,6.800000000000001,82567613.98686436,12.309281971540093,14.0
high nutrient supply,6.9,83397530.95571002,12.367283530279455,14.0
high nutrient supply,7.0,84155684.26922892,12.425571031676458,14.0
high nutrient supply,7.1000000000000005,84847020.16001405,12.48414462657523,14.0
high nutrient supply,7.2,85476382.04502292,12.543004585646756,14.0
high nutrient supply,7.300000000000001,86048460.50839841,12.602151288142641,14.0
high nutrient supply,7.4,86567755.65878062,12.661585211763638,14.0
high nutrient supply,7.5,87038550.22595026,12.721306923533417,14.0
high nutrient supply,7.6000000000000005,87464891.78537804,12.781317071578654,14.0
high nutrient supply,7.7,87850582.58349298,12.84161637772622,14.0
high nutrient supply,7.800000000000001,88199175.56420456,12.90220563083686,14.0
high nutrient supply,7.9,88513975.34520723,12.963085680802687,14.0
high nutrient supply,8.0,88798043.04724938,13.024257433142965,14.0
high nutrient supply,8.1,89054204.03411186,13.085721844139062,14.0
high nutrient supply,8.200000000000001,89285057.76974899,13.147479916455197,14.0
high nutrient supply,8.3,89492989.13349675,13.209532695196957,14.0
high nutrient supply,8.4,89680180.65532142,13.271881264364257,14.0
high nutrient supply,8.5,89848625.23943913,13.334526743659612,14.0
high nutrient supply,8.6,90000139.03615619,13.397470285616606,14.0
high nutrient supply,8.700000000000001,90136374.19957238,13.460713073016763,14.0
high nutrient supply,8.8,90258831.33364555,13.524256316566243,14.0
high nutrient supply,8.9,90368871.48270614,13.588101252806622,14.0
high nutrient supply,9.0,90467727.56609023,13.652249142236501,14.0
high nutrient supply,9.1,90556515.19153751,13.716701267623062,14.0
high nutrient supply,9.200000000000001,90636242.80968344,13.781458932484716,14.0
high nutrient supply,9.3,90707821.19361478,13.846523459727852,14.0
high nutrient supply,9.4,90772072.24396144,13.911896190422434,14.0
high nutrient supply,9.5,90829737.13191894,13.97757848270263,14.0
high nutrient supply,9.600000000000001,90881483.8022872,14.043571710780059,14.0
high nutrient supply,9.700000000000001,90927913.86470965,14.109877264058532,14.0
high nutrient supply,9.8,90969568.90484445,14.176496546340195,14.0
high nutrient supply,9.9,91006936.25020346,14.24343097511396,14.0
high nutrient supply,10.0,91040454.22651806,14.310681980918122,14.0
high nutrient supply,10.100000000000001,91070516.9405379,14.378251006769778,14.0
high nutrient supply,10.200000000000001,91097478.62468451,14.446139507654406,14.0
high nutrient supply,10.3,91121657.57787342,14.514348950069678,14.0
high nutrient supply,10.4,91143339.73538809,14.582880811618097,14.0
high nutrient supply,10.5,91162781.89899367,14.65173658064363,14.0
high nutrient supply,10.600000000000001,91180214.65663368,14.720917755907996,14.0
high nutrient supply,10.700000000000001,91195845.01914373,14.790425846302641,14.0
high nutrient supply,10.8,91209858.79948492,14.860262370592924,14.0
high nutrient supply,10.9,91222422.75809747,14.930428857191272,14.0
high nutrient supply,11.0,91233686.53612633,15.000926843956481,14.0
high nutrient supply,11.100000000000001,91243784.39649998,15.071757878016554,14.0
high nutrient supply,11.200000000000001,91252836.79116231,15.142923515612758,14.0
high nutrient supply,11.3,91260951.77117632,15.214425321962823,14.0
high nutrient supply,11.4,91268226.25493859,15.286264871141375,14.0
high nutrient supply,11.5,91274747.16836968,15.35844374597591,14.0
high nutrient supply,11.600000000000001,91280592.46966805,15.430963537956796,14.0
high nutrient supply,11.700000000000001,91285832.07007846,15.503825847159893,14.0
high nutrient supply,11.8,91290528.66099201,15.5770322821806,14.0
high nutrient supply,11.9,91294738.45660585,15.650584460078168,14.0
high nutrient supply,12.0,91298511.86087433,15.724484006329297,14.0
high nutrient supply,12.100000000000001,91301894.06628987,15.798732554790098,14.0
high nutrient supply,12.200000000000001,91304925.59120244,15.873331747665608,14.0
high nutrient supply,12.3,91307642.76206313,15.948283235486153,14.0
high nutrient supply,12.4,91310078.14615202,16.02358867708985,14.0
high nutrient supply,12.5,91312260.9398206,16.09924973961069,14.0
high nutrient supply,12.600000000000001,91314217.31679098,16.17526809847164,14.0
high nutrient supply,12.700000000000001,91315970.7405864,16.25164543738232,14.0
high nutrient supply,12.8,91317542.24476556,16.32838344834074,14.0
high nutrient supply,12.9,91318950.68425891,16.40548383163885,14.0
high nutrient supply,13.0,91320212.96077141,16.482948295871374,14.0
high nutrient supply,13.100000000000001,91321344.22491536,16.560778557947742,14.0
high nutrient supply,13.200000000000001,91322358.05746567,16.638976343106794,14.0
high nutrient supply,13.3,91323266.63188612,16.717543384933997,14.0
high nutrient supply,13.4,91324080.8600551,16.79648142538091,14.0
high nutrient supply,13.5,91324810.52292283,16.875792214786777,14.0
high nutrient supply,13.600000000000001,91325464.38765362,16.955477511901954,14.0
high nutrient supply,13.700000000000001,91326050.31264815,17.035539083913093,14.0
high nutrient supply,13.8,91326575.34169683,17.115978706469868,14.0
high nutrient supply,13.9,91327045.78838725,17.196798163713154,14.0
high nutrient supply,14.0,91327467.31177238,17.277999248304468,14.0
high nutrient supply,14.100000000000001,91327844.98420334,17.359583761456673,14.0
high nutrient supply,14.200000000000001,91328183.35213684,17.44155351296571,14.0
high nutrient supply,14.3,91328486.4906441,17.523910321243388,14.0
high nutrient supply,14.4,91328758.05227356,17.606656013351067,14.0
high nutrient supply,14.5,91329001.31082961,17.68979242503422,14.0
high nutrient supply,14.600000000000001,91329219.20065093,17.773321400757766,14.0
high nutrient supply,14.700000000000001,91329414.3518638,17.85724479374214,14.0
high nutrient supply,14.8,91329589.12184644,17.941564466000035,14.0
high nutrient supply,14.9,91329745.62350892,18.026282288373796,14.0
high nutrient supply,15.0,91329885.75065893,18.111400140573377,14.0
high nutrient supply,15.100000000000001,91330011.20071681,18.196919911214863,14.0
high nutrient supply,15.200000000000001,91330123.49507894,18.282843497859492,14.0
high nutrient supply,15.3,91330223.99736966,18.369172807053186,14.0
high nutrient supply,15.4,91330313.92980078,18.45590975436651,14.0
high nutrient supply,15.5,91330394.38783512,18.54305626443509,14.0
high nutrient supply,15.600000000000001,91330466.3533297,18.630614271000425,14.0
high nutrient supply,15.700000000000001,91330530.70631643,18.718585716951104,14.0
high nutrient supply,15.8,91330588.2355609,18.80697255436436,14.0
high nutrient supply,15.9,91330639.64802681,18.89577674454804,14.0
high nutrient supply,16.0,91330685.57735877,18.985000258082867,14.0
high nutrient supply,16.1,91330726.59148555,19.074645074865042,14.0
high nutrient supply,16.2,91330763.19943492,19.164713184149186,14.0
high nutrient supply,16.3,91330795.85744187,19.25520658459157,14.0
high nutrient supply,16.400000000000002,91330824.97442335,19.346127284293644,14.0
high nutrient supply,16.5,91330850.91688535,19.437477300845856,14.0
high nutrient supply,16.6,91330874.01332116,19.529258661371788,14.0
high nutrient supply,16.7,91330894.55815335,19.621473402572516,14.0
high nutrient supply,16.8,91330912.81526716,19.714123570771278,14.0
high nutrient supply,16.900000000000002,91330929.02117741,19.807211221958397,14.0
high nutrient supply,17.0,91330943.38786691,19.900738421836472,14.0
high nutrient supply,17.1,91330956.10533057,19.99470724586584,14.0
high nutrient supply,17.2,91330967.34385575,20.089119779310238,14.0
high nutrient supply,17.3,91330977.25606664,20.183978117282823,14.0
high nutrient supply,17.400000000000002,91330985.97875515,20.279284364792375,14.0
high nutrient supply,17.5,91330993.6345383,20.375040636790143,14.0
high nutrient supply,17.6,91331000.33329502,20.471249058215616,14.0
high nutrient supply,17.7,91331006.17349048,20.567911764043508,14.0
high nutrient supply,17.8,91331011.24339183,20.665030899331846,14.0
high nutrient supply,17.900000000000002,91331015.62210889,20.76260861926902,14.0
high nutrient supply,18.0,91331019.3805431,20.86064708922138,14.0
high nutrient supply,18.1,91331022.58223915,20.95914848478121,14.0
high nutrient supply,18.2,91331025.28414781,21.058114991814808,14.0
high nutrient supply,18.3,91331027.53730986,21.15754880651095,14.0
high nutrient supply,18.400000000000002,91331029.38746883,21.257452135429478,14.0
high nutrient supply,18.5,91331030.8756205,21.357827195550193,14.0
high nutrient supply,18.6,91331032.03850523,21.458676214321986,14.0
high nutrient supply,18.7,91331032.90904921,21.56000142971216,14.0
high nutrient supply,18.8,91331033.51676013,21.661805090256056,14.0
high nutrient supply,18.900000000000002,91331033.88808154,21.76408945510689,14.0
high nutrient supply,19.0,91331034.04671073,21.8668567940858,14.0
high nutrient supply,19.1,91331034.01388349,21.97010938773222,14.0
high nutrient supply,19.200000000000003,91331033.80862935,22.0738495273544,14.0
high nutrient supply,19.3,91331033.4480004,22.178079515080235,14.0
high nutrient supply,19.400000000000002,91331032.94727635,22.28280166390832,14.0
high nutrient supply,19.5,91331032.3201483,22.388018297759224,14.0
high nutrient supply,19.6,91331031.57888351,22.493731751527065,14.0
high nutrient supply,19.700000000000003,91331030.73447302,22.599944371131272,14.0
high nutrient supply,19.8,91331029.79676399,22.706658513568623,14.0
high nutrient supply,19.900000000000002,91331028.77457833,22.81387654696556,14.0
high nutrient supply,20.0,91331027.675819,22.92160085063066,14.0
high nutrient supply,20.1,91331026.50756527,23.029833815107498,14.0
high nutrient supply,20.200000000000003,91331025.27615818,23.1385778422276,14.0
high nutrient supply,20.3,91331023.98727706,23.2478353451638,14.0
high nutrient supply,20.400000000000002,91331022.64600807,23.357608748483724,14.0
high nutrient supply,20.5,91331021.25690584,23.46790048820361,14.0
high nutrient supply,20.6,91331019.82404843,23.578713011842368,14.0
high nutrient supply,20.700000000000003,91331018.3510868,23.690048778475848,14.0
high nutrient supply,20.8,91331016.8412891,23.801910258791413,14.0
high nutrient supply,20.900000000000002,91331015.29757997,23.91429993514222,14.0
high nutrient supply,21.0,91331013.72257648,24.027220301602682,14.0
high nutrient supply,21.1,91331012.1186214,24.14067386402606,14.0
high nutrient supply,21.200000000000003,91331010.4878094,24.254663140096973,14.0
high nutrient supply,21.3,91331008.83201326,24.369190659387588,14.0
high nutrient supply,21.400000000000002,91331007.15290746,24.484258963414746,14.0
high nutrient supply,21.5,91331005.45198853,24.59987060569606,14.0
high nutrient supply,21.6,91331003.73059343,24.716028151806604,14.0
high nutrient supply,21.700000000000003,91331001.98991601,24.832734179435764,14.0
high nutrient supply,21.8,91331000.23102207,24.949991278444493,14.0
high nutrient supply,21.900000000000002,91330998.45486248,25.06780205092278,14.0
high nutrient supply,22.0,91330996.66228485,25.18616911124733,14.0
high nutrient supply,22.1,91330994.8540446,25.30509508613968,14.0
high nutrient supply,22.200000000000003,91330993.03081429,25.424582614724386,14.0
high nutrient supply,22.3,91330991.19319226,25.544634348587653,14.0
high nutrient supply,22.400000000000002,91330989.34171027,25.665252951836155,14.0
high nutrient supply,22.5,91330987.47684038,25.786441101156147,14.0
high nutrient supply,22.6,91330985.59900111,25.908201485872866,14.0
high nutrient supply,22.700000000000003,91330983.70856306,26.030536808010226,14.0
high nutrient supply,22.8,91330981.80585375,26.153449782350744,14.0
high nutrient supply,22.900000000000002,91330979.89116213,26.27694313649583,14.0
high nutrient supply,23.0,91330977.96474248,26.401019610926266,14.0
high nutrient supply,23.1,91330976.02681816,26.52568195906306,14.0
high nutrient supply,23.200000000000003,91330974.07758453,26.65093294732852,14.0
high nutrient supply,23.3,91330972.11721215,26.776775355207665,14.0
high nutrient supply,23.400000000000002,91330970.14584894,26.90321197530989,14.0
high nutrient supply,23.5,91330968.16362298,27.030245613430935,14.0
high nutrient supply,23.6,91330966.1706441,27.157879088615168,14.0
high nutrient supply,23.700000000000003,91330964.16700597,27.28611523321812,14.0
high nutrient supply,23.8,91330962.15278773,27.41495689296935,14.0
high nutrient supply,23.900000000000002,91330960.12805553,27.544406927035606,14.0
high nutrient supply,24.0,91330958.09286366,27.674468208084235,14.0
high nutrient supply,24.1,91330956.04725611,27.80514362234699,14.0
high nutrient supply,24.200000000000003,91330953.99126717,27.936436069684024,14.0
high nutrient supply,24.3,91330951.92492273,28.06834846364826,14.0
high nutrient supply,24.400000000000002,91330949.84824096,28.200883731550075,14.0
high nutrient supply,24.5,91330947.7612333,28.3340448145222,14.0
high nutrient supply,24.6,91330945.66390486,28.467834667585056,14.0
high nutrient supply,24.700000000000003,91330943.55625534,28.602256259712274,14.0
high nutrient supply,24.8,91330941.43827924,28.737312573896602,14.0
high nutrient supply,24.900000000000002,91330939.30996667,28.873006607216123,14.0
high nutrient supply,25.0,91330937.17130354,29.009341370900714,14.0
high nutrient supply,25.1,91330935.02227229,29.14631989039892,14.0
high nutrient supply,25.200000000000003,91330932.8628518,29.283945205445068,14.0
high nutrient supply,25.3,91330930.6930182,29.4222203701267,14.0
high nutrient supply,25.400000000000002,91330928.51274471,29.561148452952402,14.0
high nutrient supply,25.5,91330926.32200219,29.700732536919848,14.0
high nutrient supply,25.6,91330924.12075913,29.84097571958425,14.0
high nutrient supply,25.700000000000003,91330921.90898228,29.981881113127073,14.0
high nutrient supply,25.8,91330919.68663628,30.1234518444251,14.0
high nutrient supply,25.900000000000002,91330917.45368426,30.26569105511985,14.0
high nutrient supply,26.0,91330915.21008778,30.40860190168724,14.0
high nutrient supply,26.1,91330912.95580709,30.552187555507707,14.0
high nutrient supply,26.200000000000003,91330910.69080098,30.69645120293651,14.0
high nutrient supply,26.3,91330908.41502728,30.841396045374477,14.0
high nutrient supply,26.400000000000002,91330906.1284426,30.987025299339063,14.0
high nutrient supply,26.5,91330903.83100264,31.133342196535676,14.0
high nutrient supply,26.6,91330901.52266213,31.280349983929455,14.0
high nutrient supply,26.700000000000003,91330899.2033751,31.42805192381728,14.0
high nutrient supply,26.8,91330896.87309462,31.576451293900178,14.0
high nutrient supply,26.900000000000002,91330894.53177315,31.725551387356077,14.0
high nutrient supply,27.0,91330892.17936248,31.875355512912854,14.0
high nutrient supply,27.1,91330889.8158138,32.025866994921806,14.0
high nutrient supply,27.200000000000003,91330887.44107752,32.17708917343134,14.0
high nutrient supply,27.3,91330885.05510375,32.3290254042612,14.0
high nutrient supply,27.400000000000002,91330882.65784186,32.48167905907685,14.0
high nutrient supply,27.5,91330880.24924079,32.63505352546435,14.0
high nutrient supply,27.6,91330877.82924898,32.78915220700549,14.0
high nutrient supply,27.700000000000003,91330875.39781454,32.94397852335336,14.0
high nutrient supply,27.8,91330872.95488498,33.09953591030818,14.0
high nutrient supply,27.900000000000002,91330870.50040753,33.255827819893604,14.0
high nutrient supply,28.0,91330868.03432895,33.4128577204333,14.0
high nutrient supply,28.1,91330865.5565957,33.57062909662793,14.0
high nutrient supply,28.200000000000003,91330863.06715369,33.72914544963243,14.0
high nutrient supply,28.3,91330860.56594865,33.88841029713378,14.0
high nutrient supply,28.400000000000002,91330858.05292584,34.04842717342901,14.0
high nutrient supply,28.5,91330855.5280302,34.209199629503644,14.0
high nutrient supply,28.6,91330852.9912063,34.37073123311053,14.0
high nutrient supply,28.700000000000003,91330850.4423985,34.53302556884896,14.0
high nutrient supply,28.8,91330847.88155067,34.696086238244256,14.0
high nutrient supply,28.900000000000002,91330845.30860658,34.859916859827685,14.0
high nutrient supply,29.0,91330842.72350946,35.024521069216746,14.0
high nutrient supply,29.1,91330840.12620232,35.18990251919589,14.0
high nutrient supply,29.200000000000003,91330837.51662777,35.3560648797975,14.0
high nutrient supply,29.3,91330834.89472836,35.52301183838342,14.0
high nutrient supply,29.400000000000002,91330832.26044601,35.69074709972673,14.0
high nutrient supply,29.5,91330829.61372261,35.859274386093965,14.0
high nutrient supply,29.6,91330826.95449962,36.02859743732775,14.0
high nutrient supply,29.700000000000003,91330824.28271829,36.19872001092975,14.0
high nutrient supply,29.8,91330821.59831935,36.36964588214406,14.0
high nutrient supply,29.900000000000002,91330818.90124354,36.541378844041034,14.0
high nutrient supply,30.0,91330816.19143106,36.71392270760138,14.0
high nutrient supply,0.0,5e5,10.0,14.5
high nutrient supply,0.1,558864.0814639044,9.958667091722818,14.5
high nutrient supply,0.2,624610.0652699802,9.922694659905604,14.5
high nutrient supply,0.30000000000000004,698030.457850817,9.891974403123113,14.5
high nutrient supply,0.4,780006.0194198088,9.866376440713081,14.5
high nutrient supply,0.5,871514.8386314408,9.8457512025719,14.5
high nutrient supply,0.6000000000000001,973642.156279007,9.829931716819173,14.5
high nutrient supply,0.7000000000000001,1087590.943424122,9.818736192562255,14.5
high nutrient supply,0.8,1214693.2316463832,9.811970794507257,14.5
high nutrient supply,0.9,1356422.1706993158,9.80943250793042,14.5
high nutrient supply,1.0,1514404.7590167262,9.810911984134464,14.5
high nutrient supply,1.1,1690435.1626478403,9.816196289195739,14.5
high nutrient supply,1.2000000000000002,1886488.4802283326,9.825071471197923,14.5
high nutrient supply,1.3,2104734.787023067,9.837324905182113,14.5
high nutrient supply,1.4000000000000001,2347553.178813154,9.852747357004391,14.5
high nutrient supply,1.5,2617545.4948991467,9.871134758569918,14.5
high nutrient supply,1.6,2917549.2763039777,9.89228967969174,14.5
high nutrient supply,1.7000000000000002,3250649.409643189,9.916022504070245,14.5
high nutrient supply,1.8,3620187.775888915,9.942152323698707,14.5
high nutrient supply,1.9000000000000001,4029770.069005886,9.970507573948687,14.5
high nutrient supply,2.0,4483268.76821438,10.000926436742743,14.5
high nutrient supply,2.1,4984821.116849687,10.0332570402873,14.5
high nutrient supply,2.2,5538820.717331788,10.0673574864462,14.5
high nutrient supply,2.3000000000000003,6149901.212477289,10.103095734759961,14.5
high nutrient supply,2.4000000000000004,6822910.356578996,10.140349370885685,14.5
high nutrient supply,2.5,7562872.678622008,10.179005284598396,14.5
high nutrient supply,2.6,8374938.780063728,10.218959281056872,14.5
high nutrient supply,2.7,9264319.580179658,10.260115642947007,14.5
high nutrient supply,2.8000000000000003,10236203.746928968,10.302386662073484,14.5
high nutrient supply,2.9000000000000004,11295657.034663748,10.345692153592754,14.5
high nutrient supply,3.0,12447502.808468355,10.389958964421893,14.5
high nutrient supply,3.1,13696183.827409524,10.435120484816776,14.5
high nutrient supply,3.2,15045606.343908727,10.481116170495147,14.5
high nutrient supply,3.3000000000000003,16498969.306201493,10.527891080092655,14.5
high nutrient supply,3.4000000000000004,18058582.333734613,10.575395432705479,14.5
high nutrient supply,3.5,19725678.778738286,10.6235841873118,14.5
high nutrient supply,3.6,21500231.3237937,10.672416646326372,14.5
high nutrient supply,3.7,23380779.623511028,10.721856083871211,14.5
high nutrient supply,3.8000000000000003,25364280.73362505,10.77186939909633,14.5
high nutrient supply,3.9000000000000004,27445993.993495613,10.82242679428118,14.5
high nutrient supply,4.0,29619411.804631364,10.873501477089622,14.5
high nutrient supply,4.1000000000000005,31876246.955664393,10.925069386095458,14.5
high nutrient supply,4.2,34206484.61165697,10.977108938503417,14.5
high nutrient supply,4.3,36598503.99570146,11.029600798865784,14.5
high nutrient supply,4.4,39039270.54044771,11.082527667523815,14.5
high nutrient supply,4.5,41514594.0973634,11.135874087487283,14.5
high nutrient supply,4.6000000000000005,44009443.88684016,11.189626268451438,14.5
high nutrient supply,4.7,46508306.41530601,11.24377192668247,14.5
high nutrient supply,4.800000000000001,48995568.13958449,11.298300139547226,14.5
high nutrient supply,4.9,51455903.7675228,11.353201213485868,14.5
high nutrient supply,5.0,53874649.29665316,11.408466564361037,14.5
high nutrient supply,5.1000000000000005,56238140.97963596,11.464088609076782,14.5
high nutrient supply,5.2,58534004.12170058,11.520060667533967,14.5
high nutrient supply,5.300000000000001,60751379.98055568,11.576376873973215,14.5
high nutrient supply,5.4,62881083.83348711,11.63303209687943,14.5
high nutrient supply,5.5,64915692.40519021,11.69002186665699,14.5
high nutrient supply,5.6000000000000005,66849563.513659924,11.74734231036043,14.5
high nutrient supply,5.7,68678794.6537909,11.804990092819903,14.5
high nutrient supply,5.800000000000001,70401130.03407699,11.862962363558049,14.5
high nutrient supply,5.9,72015827.21780042,11.921256708947427,14.5
high nutrient supply,6.0,73523495.05549334,11.979871109106025,14.5
high nutrient supply,6.1000000000000005,74925914.19419318,12.03880389907388,14.5
high nutrient supply,6.2,76225850.34126286,12.098053733855412,14.5
high nutrient supply,6.300000000000001,77426868.89494593,12.157619556950594,14.5
high nutrient supply,6.4,78533157.76417445,12.217500572033243,14.5
high nutrient supply,6.5,79549363.3820965,12.277696217467023,14.5
high nutrient supply,6.6000000000000005,80480443.21744698,12.338206143379159,14.5
high nutrient supply,6.7,81331536.60055716,12.39903019103873,14.5
high nutrient supply,6.800000000000001,82107854.4561121,12.460168374310824,14.5
high nutrient supply,6.9,82814587.5857808,12.521620862980035,14.5
high nutrient supply,7.0,83456832.45729141,12.583387967756952,14.5
high nutrient supply,7.1000000000000005,84039533.00250989,12.645470126799468,14.5
high nutrient supply,7.2,84567436.6672563,12.707867893597383,14.5
high nutrient supply,7.300000000000001,85045062.8493153,12.770581926083645,14.5
high nutrient supply,7.4,85476681.86965163,12.833612976849151,14.5
high nutrient supply,7.5,85866302.71094784,12.896961884350205,14.5
high nutrient supply,7.6000000000000005,86217667.89860219,12.960629565008814,14.5
high nutrient supply,7.7,86534254.06949832,13.02461700611593,14.5
high nutrient supply,7.800000000000001,86819276.95596345,13.088925259456724,14.5
high nutrient supply,7.9,87075699.69398919,13.153555435585071,14.5
high nutrient supply,8.0,87306243.53763887,13.218508698681784,14.5
high nutrient supply,8.1,87513400.22043084,13.283786261937614,14.5
high nutrient supply,8.200000000000001,87699445.34660502,13.349389383408022,14.5
high nutrient supply,8.3,87866452.31953476,13.415319362292069,14.5
high nutrient supply,8.4,88016306.42133428,13.481577535592496,14.5
high nutrient supply,8.5,88150718.74791019,13.54816527511851,14.5
high nutrient supply,8.6,88271239.77875045,13.61508398479654,14.5
high nutrient supply,8.700000000000001,88379272.4222989,13.682335098257843,14.5
high nutrient supply,8.8,88476084.42755282,13.749920076674943,14.5
high nutrient supply,8.9,88562820.0922265,13.817840406821686,14.5
high nutrient supply,9.0,88640511.22901191,13.886097599334281,14.5
high nutrient supply,9.1,88710087.37548,13.954693187153014,14.5
high nutrient supply,9.200000000000001,88772385.2518433,14.023628724126292,14.5
high nutrient supply,9.3,88828157.48330687,14.092905783760612,14.5
high nutrient supply,9.4,88878080.61420323,14.162525958101654,14.5
high nutrient supply,9.5,88922762.44811206,14.232490856733243,14.5
high nutrient supply,9.600000000000001,88962748.75112887,14.30280210588227,14.5
high nutrient supply,9.700000000000001,88998529.3585222,14.373461347618772,14.5
high nutrient supply,9.8,89030543.7260832,14.444470239141626,14.5
high nutrient supply,9.9,89059185.96705885,14.51583045214112,14.5
high nutrient supply,10.0,89084809.41477868,14.587543672230668,14.5
high nutrient supply,10.100000000000001,89107730.74957463,14.659611598440664,14.5
high nutrient supply,10.200000000000001,89128233.72678328,14.73203594276818,14.5
high nutrient supply,10.3,89146572.54055317,14.804818429776892,14.5
high nutrient supply,10.4,89162974.85596527,14.877960796242116,14.5
high nutrient supply,10.5,89177644.53972813,14.951464790836434,14.5
high nutrient supply,10.600000000000001,89190764.11745891,15.025332173851815,14.5
high nutrient supply,10.700000000000001,89202496.98336731,15.09956471695451,14.5
high nutrient supply,10.8,89212989.38604619,15.174164202969465,14.5
high nutrient supply,10.9,89222372.21206006,15.249132425691242,14.5
high nutrient supply,11.0,89230762.58712703,15.324471189718807,14.5
high nutrient supply,11.100000000000001,89238265.31291476,15.400182310311779,14.5
high nutrient supply,11.200000000000001,89244974.15582064,15.476267613265952,14.5
high nutrient supply,11.3,89250973.00258124,15.552728934806224,14.5
high nutrient supply,11.4,89256336.89613858,15.629568121495117,14.5
high nutrient supply,11.5,89261132.9639283,15.70678703015539,14.5
high nutrient supply,11.600000000000001,89265421.2496237,15.784387527805277,14.5
high nutrient supply,11.700000000000001,89269255.45795527,15.862371491605158,14.5
high nutrient supply,11.8,89272683.62178753,15.940740808814498,14.5
high nutrient supply,11.9,89275748.69962232,16.019497376757982,14.5
high nutrient supply,12.0,89278489.11029343,16.098643102800033,14.5
high nutrient supply,12.100000000000001,89280939.21162242,16.17817990432683,14.5
