"","ssq","treatment","phosphorus","temperature","transformedtemperature","r","K"
"86",41.5836809946741,"DEF12","DEF",12,-40.6835983666349,0.0660532198681479,1405483551489007
"87",41.5836809004111,"DEF12","DEF",12,-40.6835983666349,0.0660532207265297,952574566106674
"88",41.5834025222323,"DEF12","DEF",12,-40.6835983666349,0.0660566924918426,1e+12
"89",41.5834025222323,"DEF12","DEF",12,-40.6835983666349,0.0660566924753794,1e+12
"90",41.5834025222375,"DEF12","DEF",12,-40.6835983666349,0.0660567157541799,1e+12
"91",41.5834025222323,"DEF12","DEF",12,-40.6835983666349,0.0660566926598595,1e+12
"92",41.5834025222323,"DEF12","DEF",12,-40.6835983666349,0.0660566930911287,1e+12
"93",41.5834025222323,"DEF12","DEF",12,-40.6835983666349,0.0660566924124406,1e+12
"94",41.5836809946741,"DEF12","DEF",12,-40.6835983666349,0.0660532198681479,1405483551489007
"95",41.5834025222323,"DEF12","DEF",12,-40.6835983666349,0.0660566927368007,1e+12
"96",41.583681005523,"DEF12","DEF",12,-40.6835983666349,0.0660532198916912,1486845242739266
"97",41.5834025222323,"DEF12","DEF",12,-40.6835983666349,0.0660566923893688,1e+12
"98",41.5836809570054,"DEF12","DEF",12,-40.6835983666349,0.0660532202668694,1181079600270310
"99",41.5834025222323,"DEF12","DEF",12,-40.6835983666349,0.066056693144771,1e+12
"100",41.5834025222323,"DEF12","DEF",12,-40.6835983666349,0.0660566926448525,1e+12
"101",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971947291799,1e+12
"102",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971951690185,1e+12
"103",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971941856008,1e+12
"104",40.4164397089409,"DEF16","DEF",16,-40.1207956916685,0.0535972129306898,1e+12
"105",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971949421735,1e+12
"106",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971947200161,1e+12
"107",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971945559446,1e+12
"108",40.4164397089403,"DEF16","DEF",16,-40.1207956916685,0.0535971778039958,1e+12
"109",50.3240451685416,"DEF16","DEF",16,-40.1207956916685,0.0100000001540369,1e+12
"110",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971944486554,1e+12
"111",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971950552241,1e+12
"112",50.3240451727874,"DEF16","DEF",16,-40.1207956916685,0.0100000001371487,1e+12
"113",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971945439134,1e+12
"114",50.3240451402325,"DEF16","DEF",16,-40.1207956916685,0.0100000002666394,1e+12
"115",40.4164397089408,"DEF16","DEF",16,-40.1207956916685,0.053597212726306,1e+12
"116",40.4166101759876,"DEF16","DEF",16,-40.1207956916685,0.0535955944879947,2725961019636148
"117",50.3240451736113,"DEF16","DEF",16,-40.1207956916685,0.0100000001338712,1e+12
"118",40.4164397089408,"DEF16","DEF",16,-40.1207956916685,0.053597212726306,1e+12
"119",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971950378698,1e+12
"120",40.4166100563157,"DEF16","DEF",16,-40.1207956916685,0.0535956054696251,935762822761102
"121",40.4164397089563,"DEF16","DEF",16,-40.1207956916685,0.0535972317077092,1e+12
"122",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971950809529,1e+12
"123",50.3240451763924,"DEF16","DEF",16,-40.1207956916685,0.010000000122809,1e+12
"124",50.3240451370323,"DEF16","DEF",16,-40.1207956916685,0.0100000002793685,1e+12
"125",40.4166099681862,"DEF16","DEF",16,-40.1207956916685,0.0535955339231756,630599335485731
"126",50.3240451686921,"DEF16","DEF",16,-40.1207956916685,0.0100000001534378,1e+12
"127",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971947018713,1e+12
"128",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971949784215,1e+12
"129",50.3240451641833,"DEF16","DEF",16,-40.1207956916685,0.0100000001713724,1e+12
"130",50.3240451559625,"DEF16","DEF",16,-40.1207956916685,0.0100000002040714,1e+12
"131",50.3240451805836,"DEF16","DEF",16,-40.1207956916685,0.0100000001061383,1e+12
"132",40.4166102368375,"DEF16","DEF",16,-40.1207956916685,0.0535955941555072,99999988502660512
"133",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.053597194734644,1e+12
"134",50.3240451581833,"DEF16","DEF",16,-40.1207956916685,0.0100000001952381,1e+12
"135",40.4164397089408,"DEF16","DEF",16,-40.1207956916685,0.053597212726306,1e+12
"136",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971947278183,1e+12
"137",50.3240451612115,"DEF16","DEF",16,-40.1207956916685,0.0100000001831928,1e+12
"138",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971952333472,1e+12
"139",50.3240451671054,"DEF16","DEF",16,-40.1207956916685,0.0100000001597493,1e+12
"140",50.3240451677309,"DEF16","DEF",16,-40.1207956916685,0.0100000001572614,1e+12
"141",40.416610141448,"DEF16","DEF",16,-40.1207956916685,0.0535955776694592,1756175013776690
"142",40.4164397089408,"DEF16","DEF",16,-40.1207956916685,0.0535972127685006,1e+12
"143",40.4164397089408,"DEF16","DEF",16,-40.1207956916685,0.053597212726306,1e+12
"144",40.4164397089404,"DEF16","DEF",16,-40.1207956916685,0.053597177554467,1e+12
"145",50.3240451769741,"DEF16","DEF",16,-40.1207956916685,0.0100000001204955,1e+12
"146",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971951063183,1e+12
"147",40.4164397089408,"DEF16","DEF",16,-40.1207956916685,0.053597212726306,1e+12
"148",50.3240451610279,"DEF16","DEF",16,-40.1207956916685,0.0100000001839232,1e+12
"149",50.3240451517027,"DEF16","DEF",16,-40.1207956916685,0.0100000002210152,1e+12
"150",50.3240451620183,"DEF16","DEF",16,-40.1207956916685,0.0100000001799838,1e+12
"151",50.3240451795798,"DEF16","DEF",16,-40.1207956916685,0.010000000110131,1e+12
"152",50.3240451631807,"DEF16","DEF",16,-40.1207956916685,0.0100000001753603,1e+12
"153",50.3240451718991,"DEF16","DEF",16,-40.1207956916685,0.0100000001406819,1e+12
"154",50.3240451692185,"DEF16","DEF",16,-40.1207956916685,0.010000000151344,1e+12
"155",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.053597194755884,1e+12
"156",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971946605282,1e+12
"157",50.3240451462669,"DEF16","DEF",16,-40.1207956916685,0.0100000002426368,1e+12
"158",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971953455682,1e+12
"159",40.4164397089405,"DEF16","DEF",16,-40.1207956916685,0.0535971772589722,1e+12
"160",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971946830862,1e+12
"161",50.3240451780481,"DEF16","DEF",16,-40.1207956916685,0.0100000001162233,1e+12
"162",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.053597194632255,1e+12
"163",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971947140745,1e+12
"164",50.3240451684224,"DEF16","DEF",16,-40.1207956916685,0.0100000001545107,1e+12
"165",50.3240451567916,"DEF16","DEF",16,-40.1207956916685,0.0100000002007735,1e+12
"166",50.3240451769381,"DEF16","DEF",16,-40.1207956916685,0.0100000001206386,1e+12
"167",40.4164397089408,"DEF16","DEF",16,-40.1207956916685,0.053597212726306,1e+12
"168",50.3240451751987,"DEF16","DEF",16,-40.1207956916685,0.0100000001275573,1e+12
"169",50.3240451681094,"DEF16","DEF",16,-40.1207956916685,0.0100000001557559,1e+12
"170",50.3240451780406,"DEF16","DEF",16,-40.1207956916685,0.0100000001162532,1e+12
"171",40.4164397089405,"DEF16","DEF",16,-40.1207956916685,0.0535971773231102,1e+12
"172",40.4164397089406,"DEF16","DEF",16,-40.1207956916685,0.0535971770361438,1e+12
"173",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971950305734,1e+12
"174",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971945114594,1e+12
"175",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971949495029,1e+12
"176",50.3240451751267,"DEF16","DEF",16,-40.1207956916685,0.0100000001278438,1e+12
"177",50.3240451563933,"DEF16","DEF",16,-40.1207956916685,0.0100000002023579,1e+12
"178",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971951841874,1e+12
"179",50.3240451624762,"DEF16","DEF",16,-40.1207956916685,0.0100000001781624,1e+12
"180",40.4166101676598,"DEF16","DEF",16,-40.1207956916685,0.0535955949332618,2405694359192882
"181",50.324045154668,"DEF16","DEF",16,-40.1207956916685,0.0100000002092204,1e+12
"182",50.3240451536222,"DEF16","DEF",16,-40.1207956916685,0.0100000002133802,1e+12
"183",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971953040253,1e+12
"184",40.4164397140301,"DEF16","DEF",16,-40.1207956916685,0.0535966077452608,1e+12
"185",50.3240451620513,"DEF16","DEF",16,-40.1207956916685,0.0100000001798526,1e+12
"186",40.4164397089408,"DEF16","DEF",16,-40.1207956916685,0.053597212726306,1e+12
"187",40.4166101717522,"DEF16","DEF",16,-40.1207956916685,0.0535955951477529,2553096160997579
"188",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971949310575,1e+12
"189",40.4164397089408,"DEF16","DEF",16,-40.1207956916685,0.053597212726306,1e+12
"190",50.3240451671242,"DEF16","DEF",16,-40.1207956916685,0.0100000001596745,1e+12
"191",50.3240451642088,"DEF16","DEF",16,-40.1207956916685,0.0100000001712709,1e+12
"192",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971941257471,1e+12
"193",50.3240451706726,"DEF16","DEF",16,-40.1207956916685,0.0100000001455604,1e+12
"194",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971952689521,1e+12
"195",50.3240451767044,"DEF16","DEF",16,-40.1207956916685,0.0100000001215682,1e+12
"196",50.3240451560769,"DEF16","DEF",16,-40.1207956916685,0.0100000002036165,1e+12
"197",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971948429351,1e+12
"198",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971948802291,1e+12
"199",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971946555498,1e+12
"200",40.416439708936,"DEF16","DEF",16,-40.1207956916685,0.0535971946673976,1e+12
"201",2.26413418486173,"DEF20","DEF",20,-39.5733517797917,0.17001391095557,3583953138591583
"202",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"203",2.26413410193517,"DEF20","DEF",20,-39.5733517797917,0.170013909833886,4837977147769418
"204",2.2641338763995,"DEF20","DEF",20,-39.5733517797917,0.170013908981871,1e+17
"205",2.26413387639672,"DEF20","DEF",20,-39.5733517797917,0.170013899348467,1e+17
"206",2.26413429110729,"DEF20","DEF",20,-39.5733517797917,0.17001390824238,2690467627740283
"207",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894170546,1e+17
"208",2.2641371174793,"DEF20","DEF",20,-39.5733517797917,0.170014010361012,352529857727471
"209",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"210",2.26413396902779,"DEF20","DEF",20,-39.5733517797917,0.170013897113273,11014764664728640
"211",2.26413402876113,"DEF20","DEF",20,-39.5733517797917,0.170013889583573,6998811936204112
"212",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"213",2.26413387639643,"DEF20","DEF",20,-39.5733517797917,0.170013900004645,1e+17
"214",2.2641346176927,"DEF20","DEF",20,-39.5733517797917,0.170013918675679,1523211763479623
"215",2.26413428218566,"DEF20","DEF",20,-39.5733517797917,0.170013920539323,2748015649331536
"216",2.26413387639452,"DEF20","DEF",20,-39.5733517797917,0.170013894560261,1e+17
"217",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"218",2.26413652544612,"DEF20","DEF",20,-39.5733517797917,0.170013987277495,430976404712289
"219",2.26413433074755,"DEF20","DEF",20,-39.5733517797917,0.170013909021631,2461518282850177
"220",2.26413387639579,"DEF20","DEF",20,-39.5733517797917,0.170013894460979,1e+17
"221",2.26413395885261,"DEF20","DEF",20,-39.5733517797917,0.170013895346362,12207893448403700
"222",2.26413563259611,"DEF20","DEF",20,-39.5733517797917,0.170013951078186,648662186250870
"223",2.26413387639503,"DEF20","DEF",20,-39.5733517797917,0.170013892028245,1e+17
"224",2.26413387641275,"DEF20","DEF",20,-39.5733517797917,0.170013879737619,99893542634519568
"225",2.2641345209641,"DEF20","DEF",20,-39.5733517797917,0.170013918911703,1747803561121217
"226",2.26413387639412,"DEF20","DEF",20,-39.5733517797917,0.170013892924703,1e+17
"227",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894127971,1e+17
"228",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.17001389445499,1e+17
"229",2.2641338763941,"DEF20","DEF",20,-39.5733517797917,0.170013894426007,1e+17
"230",2.26413387640353,"DEF20","DEF",20,-39.5733517797917,0.17001388209179,99956318437983456
"231",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"232",2.26413455480728,"DEF20","DEF",20,-39.5733517797917,0.170013935103075,1662074167141875
"233",2.2641340240809,"DEF20","DEF",20,-39.5733517797917,0.170013899258693,7204534223411165
"234",2.2641340119381,"DEF20","DEF",20,-39.5733517797917,0.170013897142967,7799667074329827
"235",2.26413396849555,"DEF20","DEF",20,-39.5733517797917,0.170013897708352,11071280971228308
"236",2.26413468345953,"DEF20","DEF",20,-39.5733517797917,0.170013922137897,1400826400914703
"237",2.26413427145765,"DEF20","DEF",20,-39.5733517797917,0.170013901280569,2820519294676971
"238",2.26413461891003,"DEF20","DEF",20,-39.5733517797917,0.170013909406247,1520756371783894
"239",2.2641338763947,"DEF20","DEF",20,-39.5733517797917,0.170013891110175,99999905179379744
"240",2.26413436847104,"DEF20","DEF",20,-39.5733517797917,0.17001391079481,2277108181746410
"241",2.26413554635878,"DEF20","DEF",20,-39.5733517797917,0.170013941609456,681931672747113
"242",2.26413422302527,"DEF20","DEF",20,-39.5733517797917,0.1700139075936,3201994026282704
"243",2.26413421107542,"DEF20","DEF",20,-39.5733517797917,0.170013911792075,3312542788362804
"244",2.26413409093748,"DEF20","DEF",20,-39.5733517797917,0.170013909393488,5073378831050446
"245",2.26413421800448,"DEF20","DEF",20,-39.5733517797917,0.170013905687697,3247522444271838
"246",2.26413387639663,"DEF20","DEF",20,-39.5733517797917,0.170013902351166,1e+17
"247",2.26413402870743,"DEF20","DEF",20,-39.5733517797917,0.170013898379479,7001016143118782
"248",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894265797,1e+17
"249",2.26413433250073,"DEF20","DEF",20,-39.5733517797917,0.170013908772803,2452286452305218
"250",2.26413387639453,"DEF20","DEF",20,-39.5733517797917,0.170013894850873,1e+17
"251",2.26413424832397,"DEF20","DEF",20,-39.5733517797917,0.170013906965316,2990702562380431
"252",2.26413403926617,"DEF20","DEF",20,-39.5733517797917,0.170013899487004,6576967057879810
"253",2.2641338763941,"DEF20","DEF",20,-39.5733517797917,0.170013894466802,1e+17
"254",2.26413403806435,"DEF20","DEF",20,-39.5733517797917,0.170013871843085,6623280327383727
"255",2.2641346218594,"DEF20","DEF",20,-39.5733517797917,0.170013897170841,1514843072089836
"256",2.26413423994372,"DEF20","DEF",20,-39.5733517797917,0.170013910070703,3057533316667362
"257",2.26413387639453,"DEF20","DEF",20,-39.5733517797917,0.17001389496252,1e+17
"258",2.26413387639526,"DEF20","DEF",20,-39.5733517797917,0.170013890012921,1e+17
"259",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"260",2.26413568755455,"DEF20","DEF",20,-39.5733517797917,0.170013936937877,629104687382366
"261",2.26413387640278,"DEF20","DEF",20,-39.5733517797917,0.17001391285582,1e+17
"262",2.26413387639452,"DEF20","DEF",20,-39.5733517797917,0.1700138943796,1e+17
"263",2.26413407244599,"DEF20","DEF",20,-39.5733517797917,0.170013901129663,5525451969578231
"264",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"265",2.26413461839366,"DEF20","DEF",20,-39.5733517797917,0.17001391885359,1521795562433323
"266",2.26413387639452,"DEF20","DEF",20,-39.5733517797917,0.170013894276048,1e+17
"267",2.26413387639462,"DEF20","DEF",20,-39.5733517797917,0.170013896470815,1e+17
"268",2.26413387639414,"DEF20","DEF",20,-39.5733517797917,0.170013892627647,1e+17
"269",2.26413387639537,"DEF20","DEF",20,-39.5733517797917,0.170013894427103,1e+17
"270",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"271",2.26413410949017,"DEF20","DEF",20,-39.5733517797917,0.170013908556128,4688495819874847
"272",2.2641339685136,"DEF20","DEF",20,-39.5733517797917,0.170013896908651,11069306289086492
"273",2.26413387639454,"DEF20","DEF",20,-39.5733517797917,0.170013895243276,1e+17
"274",2.26413402629999,"DEF20","DEF",20,-39.5733517797917,0.170013893255818,7105507485436588
"275",2.26413387658239,"DEF20","DEF",20,-39.5733517797917,0.170013897199854,98396538429087584
"276",2.26413387684325,"DEF20","DEF",20,-39.5733517797917,0.170013893910339,96233867239989216
"277",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"278",2.26413605440182,"DEF20","DEF",20,-39.5733517797917,0.170013972123743,523696812466853
"279",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"280",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894396453,1e+17
"281",2.26413403031613,"DEF20","DEF",20,-39.5733517797917,0.17001389952537,6932971230091830
"282",2.26413387639492,"DEF20","DEF",20,-39.5733517797917,0.170013898741856,1e+17
"283",2.26413415863818,"DEF20","DEF",20,-39.5733517797917,0.170013903840922,3903939328294822
"284",2.26413395314567,"DEF20","DEF",20,-39.5733517797917,0.170013893713384,12997850267953230
"285",2.26413387641093,"DEF20","DEF",20,-39.5733517797917,0.170013923336565,1e+17
"286",2.26413387639452,"DEF20","DEF",20,-39.5733517797917,0.170013894461445,1e+17
"287",2.26413387639485,"DEF20","DEF",20,-39.5733517797917,0.170013898333246,1e+17
"288",2.26413405035842,"DEF20","DEF",20,-39.5733517797917,0.170013900275737,6183625367152354
"289",2.26413626800611,"DEF20","DEF",20,-39.5733517797917,0.170013977924781,477146472644961
"290",2.26413387639497,"DEF20","DEF",20,-39.5733517797917,0.170013895491254,1e+17
"291",2.2641339817094,"DEF20","DEF",20,-39.5733517797917,0.170013897637673,9818589850815186
"292",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894469007,1e+17
"293",2.26413387639452,"DEF20","DEF",20,-39.5733517797917,0.170013894437424,1e+17
"294",2.2641342816043,"DEF20","DEF",20,-39.5733517797917,0.170013912555128,2751837301025585
"295",2.26413396794165,"DEF20","DEF",20,-39.5733517797917,0.170013900717958,11130974828627768
"296",2.26413387639461,"DEF20","DEF",20,-39.5733517797917,0.170013896402861,99999995311800464
"297",2.26413437171392,"DEF20","DEF",20,-39.5733517797917,0.170013921910064,2262544563669387
"298",2.26413387639494,"DEF20","DEF",20,-39.5733517797917,0.170013894491704,1e+17
"299",2.26413434462869,"DEF20","DEF",20,-39.5733517797917,0.170013910030547,2390282459730833
"300",2.26413690562665,"DEF20","DEF",20,-39.5733517797917,0.170014001868943,377091271610792
"301",2.70627902980971,"DEF24","DEF",24,-39.0406463881741,0.148844331966843,1e+17
"302",2.70627902980063,"DEF24","DEF",24,-39.0406463881741,0.148844349156031,1e+17
